col0_abtid	dispo	sampled	ts_namematch	ts_addrmatch	dwid	hhcount	hhregcount	weight	e2012g	e2010g	e2008g	e2006g	e2004g
20626	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
20626	"Refusal, pre-selection"	1	0	1		2	2	1	2	0	0	0	1
20627	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
20628	Address does not exist	1	0	1		0	0	1	0	0	0	0	0
20628	Address does not exist	1	0	1		2	2	1	2	0	2	1	0
20629	Other non-contact	1	0	1		2	2	1	1	0	0	0	1
20630	Other non-contact	1	0	1		5	5	1	3	0	3	1	2
20631	Other non-contact	1	0	0		0	0		0	0	0	0	0
20639	Complete	1	0	1	999999999	1	1	1	0	0	0	0	0
20640	Complete	1	0	1		0	0	1	0	0	0	0	0
20641	Other contacts not complete	1	0	0		0	0		0	0	0	0	0
20642	"Refusal, post-selection"	1	0	0		0	0		0	0	0	0	0
20643	Other contacts not complete	1	0	1		2	2	1	2	2	2	2	2
20644	Complete	1	1	1	999999999	1	1	1	1	1	1	1	1
20645	No adult citizen	1	0	0		0	0		0	0	0	0	0
20646	Complete	1	0	0		0	0		0	0	0	0	0
20647	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
20648	"Located, but unable to reach housing unit"	1	0	1		1	1	1	1	1	1	0	1
20649	"Located, but unable to reach housing unit"	1	0	1		1	1	1	0	0	0	0	1
20650	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
20650	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
20651	Complete	1	0	0	999999999	0	0		0	0	0	0	0
20652	Complete	1	0	1	999999999	1	1	1	0	0	1	0	1
20653	Complete	1	0	0		0	0		0	0	0	0	0
20654	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
20657	Complete	1	0	1	999999999	2	2	1	1	0	1	0	0
20659	No adult citizen	1	0	1		2	2	1	1	0	0	0	0
20661	Other non-contact	1	0	0		0	0		0	0	0	0	0
20664	Complete	1	0	1		2	2	1	0	0	0	0	2
20666	Other non-contact	1	0	1		1	1	1	1	1	1	1	1
20685	Other non-contact	1	0	1		2	2	1	2	2	2	0	2
20687	Complete	1	0	0		0	0		0	0	0	0	0
20689	Complete	1	0	0		0	0		0	0	0	0	0
20691	Address does not have a permanently occupied household	1	0	0		0	0		0	0	0	0	0
20692	"Refusal, pre-selection"	1	0	1		1	1	1	0	0	0	0	0
20693	Complete	1	0	1	999999999	1	1	1	1	1	1	1	1
20694	Complete	1	1	1	999999999	2	2	1	1	1	1	1	1
20695	Other non-contact	1	0	1		2	2	1	1	1	1	0	1
20696	Complete	1	1	1	999999999	1	1	1	1	0	0	0	0
20698	Other non-contact	1	0	1		2	2	1	2	2	2	2	2
20699	Complete	1	1	1	9999999	1	1	1	0	0	0	0	0
20700	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
20701	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
20701	"Refusal, pre-selection"	1	0	1		1	1	1	0	0	0	0	0
20702	"Refusal, post-selection"	1	0	1		0	0	1	0	0	0	0	0
20702	"Refusal, post-selection"	1	0	1		3	3	1	2	2	2	1	2
20703	Other non-contact	1	0	1		1	1	1	1	1	1	1	1
20704	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
20705	Other contacts not complete	1	0	1		2	2	1	2	2	2	2	2
20706	"Refusal, pre-selection"	1	0	1		1	1	1	0	0	0	0	0
20707	"Refusal, pre-selection"	1	0	1		2	2	1	1	0	2	1	1
20708	Address does not have a permanently occupied household	1	0	0		0	0		0	0	0	0	0
20709	Complete	1	1	1	99999999	2	2	1	2	2	2	2	2
20710	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	0	0
20711	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
20711	Complete	1	1	1	99999999	1	1	1	1	1	1	1	1
20712	Complete	1	0	0	999999999	0	0		0	0	0	0	0
20713	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	0	1
20714	Other contacts not complete	1	0	1		1	1	1	0	0	0	0	0
20715	Complete	1	1	1	99999999	1	1	1	1	1	1	1	1
20716	Other non-contact	1	0	0		0	0		0	0	0	0	0
20717	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
20718	Complete	1	0	1		1	1	1	0	0	0	0	1
20719	No adult citizen	1	0	1		0	0	1	0	0	0	0	0
20720	Address does not have a permanently occupied household	1	0	1		0	0	1	0	0	0	0	0
20720	Address does not have a permanently occupied household	1	0	1		1	1	1	1	0	1	0	1
20721	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
20730	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
20730	Other non-contact	1	0	1		1	1	1	1	1	1	1	1
20731	"Respondent not available, post-selection"	1	0	1		1	1	1	1	1	1	0	0
20732	Other non-contact	1	0	1		1	1	1	1	0	0	0	0
20733	Other non-contact	1	0	1		2	2	1	2	2	1	1	1
20735	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
20738	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
20738	Complete	1	1	1	999999999	2	2	1	0	0	0	0	1
20742	Complete	1	0	0	999999999	0	0		0	0	0	0	0
20749	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
20749	Complete	1	1	1	999999999	3	3	1	2	1	2	0	1
20752	Complete	1	1	1	99999999	1	1	1	1	0	1	1	1
20753	Other non-contact	1	0	1		2	2	1	2	2	2	2	2
20754	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
20755	"Refusal, pre-selection"	1	0	1		2	2	1	1	1	2	1	0
20756	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	1	1
20757	Complete	1	1	1	99999999	1	1	1	1	1	1	1	1
20758	"Refusal, pre-selection"	1	0	1		1	1	1	0	0	1	0	0
20759	Address does not have a permanently occupied household	1	0	1		1	1	1	0	0	0	0	0
20760	Complete	1	0	0	999999999	0	0		0	0	0	0	0
20762	Complete	1	0	1		0	0	1	0	0	0	0	0
20762	Complete	1	0	1		1	1	1	0	0	0	0	0
20766	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	1	1
20767	"Located, but unable to reach housing unit"	1	0	1		1	1	1	1	1	0	1	1
20768	"Respondent not available, post-selection"	1	0	1		1	1	1	1	0	0	0	0
20769	"Located, but unable to reach housing unit"	1	0	1		2	2	1	0	0	1	0	0
20771	Address does not have a permanently occupied household	1	0	1		1	1	1	1	0	1	0	1
20773	Complete	1	0	1		0	0	1	0	0	0	0	0
20775	Other non-contact	1	0	0		0	0		0	0	0	0	0
20776	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
20777	Address does not have a permanently occupied household	1	0	1		0	0	1	0	0	0	0	0
20786	Complete	1	0	1		0	0	1	0	0	0	0	0
20786	Complete	1	0	1		1	1	1	1	0	1	0	1
20787	Complete	1	0	0		0	0		0	0	0	0	0
20788	Complete	1	0	0	999999999	0	0		0	0	0	0	0
20789	Address does not have a permanently occupied household	1	0	1		1	1	1	1	0	0	0	0
20790	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
20790	Complete	1	1	1	999999999	2	2	1	1	1	1	0	0
20791	Complete	1	0	1	999999999	0	0	1	0	0	0	0	0
20792	Complete	1	0	1	999999999	2	2	1	1	1	0	1	2
20793	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
20800	Complete	1	0	0		0	0		0	0	0	0	0
20801	Address does not have a permanently occupied household	1	0	1		1	1	1	0	0	0	0	0
20802	Complete	1	1	1	999999999	4	4	1	3	3	4	3	0
20803	Other non-contact	1	0	1		2	2	1	1	1	1	1	1
20804	Other contacts not complete	1	0	1		0	0	1	0	0	0	0	0
20805	Complete	1	0	1	999999999	2	2	1	0	0	0	0	0
20806	Other non-contact	1	0	0		0	0		0	0	0	0	0
20808	Complete	1	1	1	999999999	1	1	1	1	0	0	0	0
20809	Other non-contact	1	0	1		2	2	1	2	1	1	1	1
20810	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
20810	Complete	1	1	1	999999999	2	2	1	2	1	1	1	0
20812	Complete	1	1	1	999999999	3	3	1	0	1	2	0	0
20813	Complete	1	0	1		1	1	1	1	0	1	0	0
20818	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
20818	Other non-contact	1	0	1		1	1	1	1	1	1	0	0
20818	Other non-contact	1	0	1		3	3	1	1	1	1	0	0
20819	Address does not have a permanently occupied household	1	0	1		1	1	1	0	1	1	0	1
20820	Complete	1	0	1	999999999	0	0	1	0	0	0	0	0
20820	Complete	1	0	1	999999999	1	1	1	1	1	1	1	0
20821	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
20821	Other non-contact	1	0	1		1	1	1	0	0	0	0	1
20822	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
20822	Complete	1	1	1	999999999	2	2	1	2	1	2	1	1
20825	Complete	1	1	1	999999999	1	1	1	0	0	1	0	0
20828	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
20836	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
20836	"Respondent not available, post-selection"	1	0	1		1	1	1	0	0	0	0	0
20837	Other non-contact	1	0	0		0	0		0	0	0	0	0
20838	Complete	1	1	1	999999999	2	2	1	2	2	2	1	2
20839	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
20839	Other non-contact	1	0	1		1	1	1	0	1	1	1	1
20840	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
20840	Other non-contact	1	0	1		1	1	1	1	1	1	1	1
20841	Complete	1	1	1	999999999	3	3	1	0	0	1	0	0
20842	Other non-contact	1	0	1		1	1	1	1	0	1	0	1
20843	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
20843	Complete	1	1	1	999999999	2	2	1	2	2	2	1	2
20844	Other non-contact	1	0	1		2	2	1	2	0	1	0	0
20845	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
20845	"Respondent not available, post-selection"	1	0	1		1	1	1	0	0	1	0	0
20846	Other non-contact	1	0	1		2	2	1	2	2	2	2	2
20847	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
20848	Other contacts not complete	1	0	1		3	3	1	3	0	2	0	2
20849	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
20849	"Refusal, pre-selection"	1	0	1		3	3	1	2	1	1	0	2
20850	Other non-contact	1	0	0		0	0		0	0	0	0	0
20851	Other non-contact	1	0	0		0	0		0	0	0	0	0
20852	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
20853	Other non-contact	1	1	1		1	1	1	0	0	0	0	0
20855	Complete	1	1	1	99999999	1	1	1	0	0	0	0	0
20860	Other non-contact	1	0	1		2	2	1	2	0	1	1	0
20861	Complete	1	1	1	99999999	2	2	1	2	2	2	2	2
20862	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
20862	"Refusal, pre-selection"	1	0	1		3	3	1	1	2	2	1	1
20863	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
20864	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	1	1
20866	Complete	1	0	0	99999999	0	0		0	0	0	0	0
20868	No adult citizen	1	0	0		0	0		0	0	0	0	0
20876	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
20878	"Refusal, pre-selection"	1	0	1		2	2	1	2	0	0	0	2
20879	Address does not have a permanently occupied household	1	0	0		0	0		0	0	0	0	0
20880	Out of sample area	1	0	1		2	2	1	2	2	2	1	2
20881	Complete	1	1	1	999999999	2	2	1	2	2	2	2	2
20886	Other non-contact	1	0	0		0	0		0	0	0	0	0
20887	Other non-contact	1	0	0		0	0		0	0	0	0	0
20888	Complete	1	0	1	999999999	0	0	0.04	0	0	0	0	0
20888	Complete	1	0	1	999999999	1	1	0.04	0	0	0	0	0
20888	Complete	1	0	1	999999999	1	1	0.04	1	1	1	0	0
20888	Complete	1	0	1	999999999	1	1	0.04	1	0	1	0	0
20888	Complete	1	0	1	999999999	2	2	0.04	2	2	2	2	2
20889	Complete	1	0	1	999999999	3	3	1	3	2	3	3	3
20890	Complete	1	0	0	999999999	0	0		0	0	0	0	0
20891	Complete	1	0	0	999999999	0	0		0	0	0	0	0
20892	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	0	2
20893	Complete	1	0	1	999999999	0	0	1	0	0	0	0	0
20894	Complete	1	1	1	999999999	3	3	1	2	3	3	2	0
20895	Address does not exist	1	0	0		0	0		0	0	0	0	0
20896	Other non-contact	1	0	0		0	0		0	0	0	0	0
20897	Complete	1	1	1		0	0	1	0	0	0	0	0
30001	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
30001	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
30002	Address does not exist	1	0	0		0	0		0	0	0	0	0
30003	Complete	1	1	1	999999999	5	5	1	5	3	4	1	3
30004	Address does not exist	1	0	1		1	1	1	0	1	1	0	0
30004	Address does not exist	1	0	1		1	1	1	0	1	1	0	0
30005	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
30006	Complete	1	0	1		1	1	1	0	0	0	0	1
30007	Complete	1	0	0	999999999	0	0		0	0	0	0	0
30008	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
30059	Selected respondent cannot speak Spanish or English	1	0	0		0	0		0	0	0	0	0
30060	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30060	Other non-contact	1	0	1		2	2	1	2	2	0	1	0
30063	"Respondent not available, post-selection"	1	0	0		0	0		0	0	0	0	0
30064	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
30065	Selected respondent cannot speak Spanish or English	1	0	1		0	0	1	0	0	0	0	0
30065	Selected respondent cannot speak Spanish or English	1	0	1		1	1	1	0	0	0	0	0
30066	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30066	Other non-contact	1	0	1		3	3	1	2	0	0	0	0
30088	"Refusal, pre-selection"	1	0	1		2	2	1	2	0	2	0	1
30089	Complete	1	1	1	99999999	2	2	1	2	2	2	2	2
30090	"Refusal, pre-selection"	1	0	1		2	2	1	0	0	0	2	2
30091	Complete	1	1	1	99999999	3	3	1	3	2	3	2	3
30092	"Refusal, pre-selection"	1	0	1		3	3	1	2	2	3	3	3
30093	"Refusal, post-selection"	1	0	1		4	4	1	3	3	2	2	2
30094	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
30094	Complete	1	1	1	99999999	1	1	1	1	1	1	1	1
30095	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	1	1
30180	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
30181	Complete	1	0	1		1	1	1	0	0	0	0	0
30182	Complete	1	0	0		0	0		0	0	0	0	0
30183	Other non-contact	1	0	1		2	2	1	2	1	2	0	2
30199	Complete	1	0	1	999999999	0	0	1	0	0	0	0	0
30199	Complete	1	0	1	999999999	2	2	1	0	0	0	0	0
30200	Complete	1	1	1	99999999	2	2	1	0	0	0	0	0
30201	Other non-contact	1	0	1		2	2	1	2	1	1	0	0
30215	No adult citizen	1	0	1		1	1	1	1	1	0	0	0
30216	"Refusal, pre-selection"	1	0	1		2	2	1	2	0	2	0	1
30217	Complete	1	1	1	999999999	2	2	1	1	1	1	1	1
30218	Other contacts not complete	1	0	1		1	1	1	0	0	1	1	1
30235	Other non-contact	1	0	1		4	4	1	4	4	4	1	1
30241	No adult citizen	1	0	0		0	0		0	0	0	0	0
30242	Complete	1	0	1	999999999	0	0	1	0	0	0	0	0
30243	"Located, but unable to reach housing unit"	1	0	1		3	3	1	2	1	2	0	2
30244	Other non-contact	1	0	1		1	1	1	1	0	1	0	1
30245	Complete	1	0	0		0	0		0	0	0	0	0
30248	"Respondent not available, post-selection"	1	0	0		0	0		0	0	0	0	0
30249	Complete	1	0	1	999999999	1	1	1	1	0	0	0	1
30256	"Located, but unable to reach housing unit"	1	0	1		1	1	1	0	0	0	0	0
30257	No adult citizen	1	0	1		1	1	1	1	0	0	0	0
30258	Complete	1	0	1		1	1	1	1	1	1	1	0
30259	Other contacts not complete	1	0	0		0	0		0	0	0	0	0
30296	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
30296	Complete	1	1	1	99999999	2	2	1	2	1	2	1	1
30336	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
30337	Complete	1	1	1	999999999	2	2	1	1	0	0	0	0
30338	Other non-contact	1	0	1		2	2	1	2	2	2	2	2
30339	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30339	Other non-contact	1	0	1		3	3	1	3	1	3	2	3
30340	Other non-contact	1	0	0		0	0		0	0	0	0	0
30341	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30341	Other non-contact	1	0	1		1	1	1	1	1	1	0	1
30342	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
30343	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30344	Address does not have a permanently occupied household	1	0	0		0	0		0	0	0	0	0
30353	"Located, but unable to reach housing unit"	1	0	1		2	2	1	2	1	2	2	1
30354	Other non-contact	1	0	1		1	1	1	1	0	1	0	0
30355	Other non-contact	1	0	0		0	0		0	0	0	0	0
30356	Complete	1	1	1	999999999	3	3	1	3	3	3	3	3
30361	Address does not have a permanently occupied household	1	0	0		0	0		0	0	0	0	0
30362	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
30362	Complete	1	1	1	99999999	5	5	1	5	0	4	0	2
30363	"Refusal, pre-selection"	1	0	1		1	1	1	1	0	1	1	1
30364	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
30388	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
30389	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
30389	Complete	1	1	1	99999999	3	3	1	3	1	1	1	1
30390	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30391	Other non-contact	1	0	1		2	2	1	1	1	1	0	0
30392	Complete	1	1	1	99999999	1	1	1	1	1	1	1	1
30393	"Refusal, post-selection"	1	0	1		0	0	1	0	0	0	0	0
30393	"Refusal, post-selection"	1	0	1		3	3	1	3	3	3	3	3
30394	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
30395	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
30396	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
30397	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
30397	"Respondent not available, post-selection"	1	0	1		2	2	1	1	0	0	0	0
30398	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
30399	Other non-contact	1	0	1		4	4	1	1	1	4	2	4
30400	Complete	1	0	0	999999999	0	0		0	0	0	0	0
30401	Other non-contact	1	0	0		0	0		0	0	0	0	0
30402	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
30402	Complete	1	1	1	999999999	1	1	1	0	0	0	0	0
30407	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
30407	"Refusal, pre-selection"	1	0	1		3	3	1	3	3	3	0	1
30408	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
30409	Complete	1	1	1	999999999	1	1	1	1	0	0	0	0
30410	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
30410	Complete	1	1	1	999999999	4	4	1	2	3	3	1	1
30411	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
30412	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
30412	"Refusal, pre-selection"	1	0	1		1	1	1	0	0	0	0	0
30413	"Refusal, pre-selection"	1	0	1		1	1	1	1	0	0	0	0
30414	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
30414	"Refusal, pre-selection"	1	0	1		2	2	1	1	0	1	0	1
30415	Complete	1	0	1	999999999	2	2	1	2	1	2	0	2
30416	Other non-contact	1	0	1		2	2	1	2	2	2	2	2
30417	No adult citizen	1	0	0		0	0		0	0	0	0	0
30418	Other non-contact	1	0	1		3	3	1	3	2	3	1	2
30458	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30459	Other non-contact	1	0	1		2	2	1	2	1	1	1	1
30460	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
30460	"Refusal, pre-selection"	1	0	1		3	3	1	3	3	3	3	3
30461	Complete	1	0	1	999999999	6	6	1	2	3	3	2	2
30509	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
30510	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
30511	"Located, but unable to reach housing unit"	1	0	1		3	3	1	3	0	0	0	0
30512	Other contacts not complete	1	0	1		2	2	1	2	2	2	1	1
30512	Other contacts not complete	1	0	1		1	1	1	1	1	1	1	1
30513	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30514	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
30514	"Located, but unable to reach housing unit"	1	0	1		2	2	1	0	0	0	0	0
30515	"Located, but unable to reach housing unit"	1	0	1		1	1	1	1	1	1	1	1
30516	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
30517	Other non-contact	1	0	1		1	1	1	0	1	1	1	1
30518	"Refusal, pre-selection"	1	0	0		0	0		0	0	0	0	0
30519	Complete	1	0	1	999999999	1	1	1	0	0	0	0	0
30520	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
30521	Other non-contact	1	0	1		2	2	1	1	1	1	1	2
30522	Complete	1	0	0	999999999	0	0		0	0	0	0	0
30523	Address does not have a permanently occupied household	1	0	0		0	0		0	0	0	0	0
30531	Complete	1	0	0	999999999	0	0		0	0	0	0	0
30532	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
30533	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
30534	Complete	1	0	1	999999999	1	1	1	1	0	1	1	0
30543	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	1	2
30544	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
30544	Complete	1	1	1	99999999	1	1	1	1	1	1	1	1
30545	Address does not have a permanently occupied household	1	0	1		1	1	1	0	0	0	0	0
30546	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
30546	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
30547	"Refusal, pre-selection"	1	0	1		2	2	1	2	0	1	0	2
30551	"Refusal, pre-selection"	1	0	1		0	0	1	0	0	0	0	0
30552	Out of sample area	1	0	1		1	1	1	1	0	0	0	0
30553	Complete	1	0	0		0	0		0	0	0	0	0
30554	Address does not have a permanently occupied household	1	0	1		1	1	1	0	0	0	0	0
30581	Other contacts not complete	1	0	1		0	0	1	0	0	0	0	0
30581	Other contacts not complete	1	0	1		2	2	1	0	0	0	0	0
30582	Other contacts not complete	1	0	1		1	1	1	0	0	0	0	0
30583	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30583	Other non-contact	1	0	1		2	2	1	2	2	0	0	0
30584	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30584	Other non-contact	1	0	1		1	1	1	1	0	0	0	0
30618	"Located, but unable to reach housing unit"	1	0	1		1	1	1	0	0	0	0	0
30619	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
30619	"Respondent not available, post-selection"	1	0	1		3	3	1	2	0	0	0	0
30620	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
30621	Complete	1	1	1	99999999	0	0	1	0	0	0	0	0
30621	Complete	1	1	1	99999999	2	2	1	2	1	1	1	1
30627	Address does not exist	1	0	1		1	1	1	0	0	1	1	1
30628	Address does not exist	1	0	1		0	0	1	0	0	0	0	0
30629	Other non-contact	1	0	1		2	2	1	0	0	0	0	0
30630	Complete	1	1	1	999999999	3	3	1	2	0	2	0	0
30631	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
30631	"Located, but unable to reach housing unit"	1	0	1		1	1	1	0	0	1	1	1
30632	"Located, but unable to reach housing unit"	1	0	1		0	0	1	0	0	0	0	0
30632	"Located, but unable to reach housing unit"	1	0	1		1	1	1	0	0	0	0	0
30633	Address does not have a permanently occupied household	1	0	1		1	1	1	0	0	0	0	0
30647	No adult citizen	1	0	0		0	0		0	0	0	0	0
30648	No adult citizen	1	0	1		0	0	1	0	0	0	0	0
30649	No adult citizen	1	0	0		0	0		0	0	0	0	0
30650	Complete	1	0	1	999999999	2	2	1	0	0	0	0	2
30655	Other non-contact	1	0	1		3	3	1	2	1	0	0	0
30656	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	0	0
30657	Address does not have a permanently occupied household	1	0	1		0	0	1	0	0	0	0	0
30657	Address does not have a permanently occupied household	1	0	1		2	2	1	1	1	1	0	1
30658	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30704	Other non-contact	1	0	1		1	1	1	1	1	1	0	1
30706	Out of sample area	1	0	1		2	2	1	2	2	2	2	2
30707	Out of sample area	1	0	1		1	1	1	1	0	0	0	1
30708	Complete	1	1	1	99999999	2	2	1	1	1	2	1	1
30709	Address does not have a permanently occupied household	1	0	0		0	0		0	0	0	0	0
30710	"Refusal, pre-selection"	1	0	1		1	1	1	1	1	1	1	1
30711	Complete	1	1	1	999999999	0	0	1	0	0	0	0	0
30711	Complete	1	1	1	999999999	2	2	1	0	0	0	0	0
30762	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	2	2
30763	Other non-contact	1	0	1		2	2	1	2	1	2	2	1
30764	"Refusal, pre-selection"	1	0	1		2	2	1	2	2	2	1	1
30765	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30775	Address does not have a permanently occupied household	1	0	1		2	2	1	0	0	0	0	0
30776	Other contacts not complete	1	0	1		2	2	1	1	1	2	1	2
30777	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30777	Other non-contact	1	0	1		2	2	1	1	0	1	0	0
30778	"Located, but unable to reach housing unit"	1	0	1		2	2	1	2	2	2	2	0
30779	Address does not have a permanently occupied household	1	0	1		1	1	1	0	0	0	0	0
30780	"Located, but unable to reach housing unit"	1	0	0		0	0		0	0	0	0	0
30781	"Respondent not available, post-selection"	1	0	1		0	0	1	0	0	0	0	0
30817	Complete	1	1	1		0	0	1	0	0	0	0	0
30817	Complete	1	1	1		2	2	1	0	0	0	0	0
30817	Complete	1	1	1		3	3	1	1	1	1	1	1
30818	Other contacts not complete	1	0	1		0	0	1	0	0	0	0	0
30818	Other contacts not complete	1	0	1		3	3	1	2	1	1	0	1
30820	Address does not have a permanently occupied household	1	0	1		0	0	1	0	0	0	0	0
30820	Address does not have a permanently occupied household	1	0	1		1	1	1	1	0	1	0	0
30822	Complete	1	0	1		0	0	1	0	0	0	0	0
30822	Complete	1	0	1		3	3	1	1	1	0	0	1
30824	Other non-contact	1	0	1		1	1	1	1	0	0	0	0
30826	Complete	1	0	0	999999999	0	0		0	0	0	0	0
30827	No adult citizen	1	0	1		1	1	1	1	0	1	0	0
30828	Other non-contact	1	0	1		1	1	1	1	1	1	1	1
30828	Other non-contact	1	0	1		1	1	1	1	1	1	1	1
30829	Other non-contact	1	0	0		0	0		0	0	0	0	0
30831	Complete	1	0	1		0	0	1	0	0	0	0	0
30851	Complete	1	0	1	999999999	0	0	1	0	0	0	0	0
30852	Other non-contact	1	0	1		1	1	1	1	1	1	1	1
30853	Other non-contact	1	0	0		0	0		0	0	0	0	0
30854	Other non-contact	1	0	1		0	0	1	0	0	0	0	0
30854	Other non-contact	1	0	1		1	1	1	0	0	0	0	0
30855	Other contacts not complete	1	0	1		0	0	1	0	0	0	0	0
